zid,pid,tid,vote,weight_x_32767,created
26,521,5,-1,0,1729730387684
29,780,3,1,0,1729730396175
26,521,2,-1,0,1729730397173
29,775,7,0,0,1729730401082
29,772,9,-1,0,1729730403473
29,768,4,1,0,1729730403577
29,775,8,-1,0,1729730404576
34,749,1,0,0,1729730405693
30,1720,0,0,0,1729730408074
30,1735,3,-1,0,1729730409585
26,525,5,0,0,1729730415474
28,581,9,1,0,1729730416787
29,779,3,0,0,1729730417680
29,772,2,-1,0,1729730419082
29,785,4,0,0,1729730434073
30,1739,4,-1,0,1729730434579
30,1720,5,0,0,1729730436274
30,1707,5,-1,0,1729730437474
30,1746,0,0,0,1729730438481
26,583,7,-1,0,1729731033176
30,1867,4,-1,0,1729731035665
30,1868,4,-1,0,1729731036174
34,806,0,1,0,1729731040873
30,1873,3,-1,0,1729731043341
30,1901,2,1,0,1729731266285
31,511,1,1,0,1729731270287
29,861,4,-1,0,1729731273874
29,858,3,-1,0,1729731275673
28,615,1,0,0,1729731281473
26,601,6,-1,0,1729731285173
28,609,7,0,0,1729731287173
26,599,2,-1,0,1729731288494
29,858,9,0,0,1729731289275
30,1901,5,-1,0,1729731292074
34,819,8,-1,0,1729731295819
26,599,3,0,0,1729731297231
29,866,0,1,0,1729731306100
29,731,1,-1,0,1729731306481
30,1900,4,-1,0,1729731307188
28,626,6,-1,0,1729731309985
31,511,4,1,0,1729731312396
31,513,3,-1,0,1729731314185
28,623,11,1,0,1729731316393
28,623,13,0,0,1729731324674
31,517,3,-1,0,1729731331088
31,513,4,-1,0,1729731334619
28,623,2,1,0,1729731336074
31,515,5,-1,0,1729731338471
34,818,6,0,0,1729731340815
28,623,14,1,0,1729731343299
31,519,3,0,0,1729731347277
29,868,8,-1,0,1729731349592
29,869,10,1,0,1729731351288
34,818,0,1,0,1729731354226
30,1898,1,-1,0,1729731356878
31,515,3,0,0,1729731358214
28,639,7,0,0,1729731714404
31,532,0,-1,0,1729731721697
29,878,3,0,0,1729731725901
31,531,0,-1,0,1729731727872
28,637,17,0,0,1729731732790
29,879,7,-1,0,1729731735177
29,886,2,0,0,1729731737973
31,532,5,-1,0,1729731760690
31,539,3,0,0,1729732329114
26,628,0,-1,0,1729732336073
31,540,7,0,0,1729732337775
31,539,0,1,0,1729732338693
28,656,2,1,0,1729732342574
28,652,6,1,0,1729732344621
28,654,4,-1,0,1729732357872
29,927,1,-1,0,1729733009480
28,661,9,-1,0,1729733014272
28,664,15,1,0,1729733021742
28,685,6,-1,0,1729734108180
30,2059,2,0,0,1729734963074
30,2055,2,1,0,1729734980404
28,688,8,-1,0,1729734983793
28,688,2,0,0,1729734989673
26,661,4,-1,0,1729735007982
30,2055,5,0,0,1729735027316
30,2055,0,-1,0,1729735031073
26,662,7,0,0,1729735066208
28,689,4,-1,0,1729735067094
30,2061,0,1,0,1729735078893
30,2075,4,0,0,1729736019353
34,880,8,-1,0,1729736052856
30,2076,4,-1,0,1729736062597
34,880,0,0,0,1729736069073
29,973,10,0,0,1729736070396
30,2088,0,1,0,1729736716280
28,704,5,1,0,1729737292308
28,711,9,-1,0,1729738071872
28,711,14,0,0,1729738082677
30,2119,5,0,0,1729738660473
30,2119,2,-1,0,1729738670873
34,900,0,1,0,1729739304785
30,2130,3,-1,0,1729739843452
30,2130,0,-1,0,1729739849990
28,719,7,0,0,1729739882003
26,694,7,-1,0,1729739909192
31,596,6,-1,0,1729739914310
34,902,0,1,0,1729739919333
29,1002,8,-1,0,1729739925372
31,596,1,1,0,1729739931595
34,903,0,0,0,1729739945073
30,2149,4,-1,0,1729740706972
29,1015,5,-1,0,1729741585559
28,726,5,-1,0,1729741591883
30,2158,3,-1,0,1729741599928
30,2158,5,0,0,1729741605473
30,2157,6,-1,0,1729741621350
28,727,13,-1,0,1729741638094
31,605,3,-1,0,1729741641297
31,605,6,1,0,1729741653282
31,604,0,-1,0,1729741655520
28,727,17,-1,0,1729741668197
34,916,0,0,0,1729742198678
31,611,3,1,0,1729742838179
26,713,3,-1,0,1729743623992
31,616,3,-1,0,1729744229774
28,740,12,-1,0,1729744947872
29,1031,8,-1,0,1729745699774
30,2210,0,1,0,1729746412792
30,2212,6,-1,0,1729747106293
26,722,6,-1,0,1729747126773
28,750,5,-1,0,1729747854907
28,751,11,-1,0,1729748693857
29,1042,1,1,0,1729749639173
31,630,5,-1,0,1729750271464
28,757,14,-1,0,1729750996595
29,1047,9,0,0,1729751698072
28,761,14,1,0,1729752280960
28,762,13,-1,0,1729752767175
30,2249,4,-1,0,1729752770928
29,1056,6,-1,0,1729752849735
29,1057,4,0,0,1729752862641
30,2253,1,1,0,1729753552681
28,765,6,-1,0,1729754460275
30,2262,6,-1,0,1729755235932
34,956,3,-1,0,1729756083486
30,2271,3,-1,0,1729756611889
29,1066,10,1,0,1729756648002
29,1068,6,1,0,1729757136792
29,1069,3,-1,0,1729757160373
29,1071,9,-1,0,1729757832474
34,966,9,0,0,1729759488190
30,2293,4,-1,0,1729760688890
30,2302,2,-1,0,1729762218089
34,968,3,1,0,1729762238858
28,776,0,1,0,1729763303465
31,474,7,-1,0,1729730378846
31,476,0,0,0,1729730379073
29,771,9,-1,0,1729730382975
30,1698,6,-1,0,1729730383791
28,607,3,-1,0,1729731036773
26,583,5,-1,0,1729731038073
26,582,1,-1,0,1729731038892
29,827,10,-1,0,1729731039784
30,1872,4,-1,0,1729731042096
34,794,4,1,0,1729731044690
31,504,6,-1,0,1729731052784
28,624,4,-1,0,1729731271779
30,1903,5,0,0,1729731273996
28,623,5,1,0,1729731276882
29,858,2,-1,0,1729731277581
30,1930,5,-1,0,1729731715074
30,1936,4,-1,0,1729731727374
28,639,1,1,0,1729731735096
30,1934,6,-1,0,1729731736373
26,614,7,-1,0,1729731741193
29,888,8,1,0,1729731743900
29,887,5,-1,0,1729731745239
29,886,8,-1,0,1729731748874
29,887,8,-1,0,1729731751791
30,1939,4,1,0,1729731756674
26,628,1,-1,0,1729732331002
34,848,0,-1,0,1729732341373
28,653,0,-1,0,1729732342433
31,539,5,1,0,1729732348197
28,653,1,-1,0,1729732352188
30,1964,6,-1,0,1729732353324
29,910,2,-1,0,1729732353511
34,810,9,-1,0,1729732357079
28,668,16,0,0,1729733032243
30,2033,3,1,0,1729734125350
29,947,10,0,0,1729734128703
30,2032,1,-1,0,1729734141075
30,2027,1,-1,0,1729734153171
30,2035,2,-1,0,1729734173601
30,2058,4,-1,0,1729734973320
26,659,3,-1,0,1729734974796
30,2060,2,-1,0,1729734982100
26,661,2,-1,0,1729734988091
26,661,3,-1,0,1729735014910
30,2059,6,0,0,1729735017271
26,661,6,-1,0,1729735026673
28,695,2,0,0,1729736025573
26,669,1,-1,0,1729736055385
34,880,10,-1,0,1729736077175
34,880,9,-1,0,1729736098478
34,880,11,0,0,1729736107274
30,2077,3,-1,0,1729736115880
30,2088,3,1,0,1729736738981
28,702,9,-1,0,1729736747088
29,983,5,-1,0,1729737295715
28,711,11,0,0,1729738075498
28,711,17,-1,0,1729738087576
34,728,5,-1,0,1729738661926
34,900,6,0,0,1729739314756
28,719,6,-1,0,1729739847274
34,902,6,-1,0,1729739854587
31,595,6,-1,0,1729739870795
31,595,3,1,0,1729739873973
30,2149,2,-1,0,1729740708186
29,1012,1,1,0,1729741591073
30,2158,1,-1,0,1729741596973
26,703,6,-1,0,1729741608274
31,604,4,1,0,1729741640027
28,727,1,-1,0,1729741657793
31,605,1,1,0,1729741665776
31,607,5,-1,0,1729742215576
34,917,8,-1,0,1729742838477
34,923,2,0,0,1729743628583
31,616,7,-1,0,1729744238908
28,736,7,-1,0,1729744253650
30,2188,6,-1,0,1729744954974
28,740,5,0,0,1729744970573
29,1031,5,-1,0,1729745703884
30,2210,2,-1,0,1729746414491
34,933,10,0,0,1729747107082
30,2217,1,0,0,1729747857400
30,2219,5,-1,0,1729748694212
29,1041,9,-1,0,1729749657773
34,941,9,1,0,1729750274528
30,2230,3,-1,0,1729750293573
28,757,5,0,0,1729751037836
30,2235,2,0,0,1729751039692
34,945,4,-1,0,1729751698710
30,2246,3,-1,0,1729752286675
28,762,1,-1,0,1729752769844
30,2249,5,-1,0,1729752779674
30,2253,2,-1,0,1729753557872
28,765,4,-1,0,1729754462973
30,2262,3,-1,0,1729755248798
26,739,5,-1,0,1729756085322
30,2271,6,0,0,1729756621884
29,1066,8,-1,0,1729756631772
29,1066,5,-1,0,1729756663567
34,962,6,0,0,1729757137478
34,962,5,0,0,1729757148076
29,1071,7,-1,0,1729757843673
34,966,7,0,0,1729759489875
30,2293,6,-1,0,1729760698292
34,968,9,1,0,1729762232973
30,2310,4,-1,0,1729763323346
29,1085,9,-1,0,1729763771645
34,972,5,0,0,1729764339509
30,2319,2,1,0,1729765171308
34,975,5,0,0,1729766196350
30,2326,3,-1,0,1729766862763
30,2328,4,0,0,1729767633481
34,981,4,-1,0,1729768062173
29,1100,9,1,0,1729768386675
30,2341,1,-1,0,1729769373898
30,2341,4,0,0,1729769384973
34,982,11,1,0,1729769754184
28,791,14,-1,0,1729770144287
30,2356,6,-1,0,1729770760073
28,793,8,0,0,1729771141288
30,2362,0,1,0,1729771438673
30,2367,0,-1,0,1729771769384
30,2366,6,-1,0,1729771771576
30,2367,6,-1,0,1729771777375
30,2366,1,-1,0,1729771779628
26,767,4,-1,0,1729771981437
28,795,9,-1,0,1729772009479
30,2371,2,-1,0,1729772036621
34,987,0,1,0,1729772232421
34,987,4,0,0,1729772238473
34,990,1,-1,0,1729772520581
34,990,0,-1,0,1729772538773
28,798,15,1,0,1729772542023
28,797,13,-1,0,1729772543599
28,799,11,1,0,1729772554334
28,800,13,-1,0,1729772557773
29,1121,9,1,0,1729772566603
29,1121,3,-1,0,1729772584986
31,670,3,1,0,1729772588644
29,1119,7,-1,0,1729772599623
31,670,5,-1,0,1729772600170
26,770,3,1,0,1729772610096
31,671,5,-1,0,1729772630676
31,671,7,-1,0,1729772633085
28,42,14,1,0,1729772910272
28,42,12,-1,0,1729772915473
31,672,3,-1,0,1729772921245
31,674,5,0,0,1729773120490
31,674,0,-1,0,1729773135346
29,1123,6,-1,0,1729773154475
29,1123,1,1,0,1729773162390
29,1123,2,0,0,1729773306572
30,2381,3,1,0,1729773306772
30,2382,6,-1,0,1729773321133
28,804,1,-1,0,1729773452977
28,804,14,0,0,1729773565628
30,2383,3,1,0,1729773760073
30,2385,1,-1,0,1729774002077
30,1724,4,-1,0,1729730381773
34,745,3,-1,0,1729730384201
29,776,2,-1,0,1729730385177
34,743,11,1,0,1729730394980
30,1734,6,-1,0,1729730396672
30,1872,0,0,0,1729731036992
29,844,7,-1,0,1729731037999
26,584,7,-1,0,1729731044379
29,827,5,-1,0,1729731046376
30,1872,5,-1,0,1729731047682
34,806,9,0,0,1729731053089
28,625,9,-1,0,1729731278477
31,511,7,-1,0,1729731282952
30,1903,4,0,0,1729731284997
30,1895,2,1,0,1729731289091
29,731,8,-1,0,1729731291275
29,863,6,0,0,1729731294683
28,609,13,-1,0,1729731297001
30,1901,6,-1,0,1729731298477
31,511,3,-1,0,1729731299386
29,865,8,-1,0,1729731302086
28,614,8,0,0,1729731305589
31,513,7,-1,0,1729731305778
28,641,17,1,0,1729731720882
29,884,10,-1,0,1729731721677
26,629,4,0,0,1729732331296
26,629,2,-1,0,1729732334748
28,656,9,-1,0,1729732336984
29,903,8,-1,0,1729732341991
29,911,2,-1,0,1729732344208
28,651,12,0,0,1729732355173
31,540,0,0,0,1729732357883
28,668,4,0,0,1729733044635
30,2000,2,-1,0,1729733055386
31,550,0,0,0,1729733055478
30,2027,4,-1,0,1729734129832
31,562,1,0,0,1729734159185
30,2031,1,-1,0,1729734175621
34,870,1,1,0,1729734190085
34,871,6,1,0,1729734197779
34,871,7,1,0,1729734201932
30,2037,2,1,0,1729734225574
29,948,3,-1,0,1729734244373
29,948,9,-1,0,1729734287081
28,688,3,-1,0,1729734973958
26,659,4,1,0,1729734983092
30,2060,5,-1,0,1729734992091
28,690,7,1,0,1729735017344
28,689,5,-1,0,1729735026490
28,690,16,-1,0,1729735033811
28,689,13,-1,0,1729735039786
26,662,0,-1,0,1729735057586
28,689,11,-1,0,1729735062390
31,569,3,0,0,1729735064260
31,569,2,1,0,1729735074509
28,690,1,0,0,1729735088573
29,960,7,0,0,1729735091004
31,569,7,0,0,1729735097275
28,690,4,0,0,1729735127282
34,878,0,0,0,1729735128687
28,690,0,0,0,1729735136410
28,689,7,-1,0,1729735140872
34,879,5,-1,0,1729735142990
34,877,2,1,0,1729735151839
28,688,5,0,0,1729735155373
28,691,7,1,0,1729735159437
34,876,7,-1,0,1729735160937
34,878,4,-1,0,1729735177372
34,879,11,0,0,1729735190394
28,688,13,-1,0,1729735190884
30,2076,6,-1,0,1729736026275
30,2076,3,0,0,1729736032766
34,880,2,-1,0,1729736036279
30,2076,2,-1,0,1729736045329
29,972,10,-1,0,1729736053881
34,880,1,-1,0,1729736061879
30,2077,5,-1,0,1729736078695
30,2085,6,-1,0,1729736745697
28,704,2,1,0,1729737295964
29,984,1,0,0,1729737320797
28,711,12,-1,0,1729738078677
28,712,8,1,0,1729738098088
30,2109,2,0,0,1729738098885
28,711,3,-1,0,1729738106899
28,712,17,-1,0,1729738133777
34,728,2,-1,0,1729738670785
26,690,7,-1,0,1729738679986
29,994,2,-1,0,1729738680273
29,994,9,-1,0,1729738712773
30,2120,4,-1,0,1729738745326
34,898,1,-1,0,1729739324573
30,2132,3,-1,0,1729739852091
31,603,4,0,0,1729740710373
31,603,5,-1,0,1729740726810
31,604,7,0,0,1729741595916
31,604,5,1,0,1729741597272
26,703,1,-1,0,1729741617174
31,604,6,-1,0,1729741628178
28,728,12,-1,0,1729741653780
34,915,9,0,0,1729741662179
34,916,2,1,0,1729742223276
31,607,2,-1,0,1729742233592
31,607,1,1,0,1729742235983
31,607,4,-1,0,1729742247364
31,611,2,0,0,1729742840276
30,2169,5,-1,0,1729743629409
28,736,15,-1,0,1729744245882
31,616,1,1,0,1729744263597
28,740,6,0,0,1729744955774
30,2188,0,1,0,1729744959587
29,1031,7,-1,0,1729745713204
29,1032,4,0,0,1729745735342
30,2210,5,1,0,1729746419878
26,722,1,-1,0,1729747108797
30,2217,3,1,0,1729747865356
30,2219,6,-1,0,1729748698775
29,1041,7,-1,0,1729749667574
30,2230,6,0,0,1729750274873
30,2235,5,0,0,1729751045991
28,757,0,-1,0,1729751060090
29,1047,0,0,0,1729751704996
30,2246,5,-1,0,1729752302491
28,762,6,-1,0,1729752774088
29,1056,5,-1,0,1729752782779
29,1056,9,-1,0,1729752805742
29,1059,6,-1,0,1729753558004
28,765,15,-1,0,1729754477193
30,2262,0,0,0,1729755258575
26,739,6,-1,0,1729756091462
26,739,7,-1,0,1729756096478
30,2272,1,-1,0,1729756622272
30,2271,0,1,0,1729756632394
30,2272,2,-1,0,1729756635075
29,1068,1,1,0,1729757140684
29,1071,8,1,0,1729757861002
34,966,11,1,0,1729759497297
30,2294,4,-1,0,1729760707825
30,2303,3,-1,0,1729762241587
28,776,5,-1,0,1729763323622
30,2311,2,1,0,1729763772307
30,2317,2,-1,0,1729764342683
30,2319,0,-1,0,1729765178148
34,975,0,1,0,1729766199792
26,757,3,-1,0,1729766892092
26,757,5,-1,0,1729766902343
30,2328,0,0,0,1729767641377
34,981,1,-1,0,1729768064773
28,787,12,0,0,1729768397976
30,2341,2,-1,0,1729769375719
34,982,9,0,0,1729769765073
28,791,13,-1,0,1729770150277
28,792,4,-1,0,1729770761798
28,793,7,0,0,1729771148168
30,2362,2,-1,0,1729771441172
29,1109,9,-1,0,1729771772304
30,2365,1,0,0,1729771774176
30,2365,2,-1,0,1729771778875
34,739,0,-1,0,1729730383314
30,1730,1,-1,0,1729730385881
29,772,10,0,0,1729730388476
30,1733,3,-1,0,1729730389078
34,739,8,-1,0,1729730390836
29,773,1,-1,0,1729730392082
26,520,1,-1,0,1729730392174
28,581,4,0,0,1729730392592
31,474,5,-1,0,1729730393413
29,776,10,1,0,1729730394249
29,773,0,-1,0,1729730394431
26,520,7,-1,0,1729730395420
34,741,1,-1,0,1729730395430
29,768,2,1,0,1729730395576
26,518,1,0,0,1729730397176
29,775,10,-1,0,1729730398361
28,581,17,1,0,1729730399898
30,1733,4,-1,0,1729730400473
29,771,6,-1,0,1729730402877
29,769,7,-1,0,1729730403979
26,521,4,-1,0,1729730405886
29,775,6,0,0,1729730406075
30,1738,2,-1,0,1729730406282
26,522,6,-1,0,1729730407094
34,743,1,1,0,1729730407980
29,773,3,0,0,1729730416485
29,771,3,-1,0,1729730417282
34,746,1,-1,0,1729730419496
29,776,8,0,0,1729730419591
29,768,9,1,0,1729730420286
30,1732,0,0,0,1729730420991
34,746,0,-1,0,1729730422081
29,771,0,-1,0,1729730425973
30,1737,4,0,0,1729730430977
26,529,3,-1,0,1729730432286
30,1707,2,-1,0,1729730438678
34,746,11,-1,0,1729730442686
34,748,10,-1,0,1729730443275
26,523,0,-1,0,1729730443283
30,1737,1,-1,0,1729730443678
26,529,5,-1,0,1729730444174
30,1750,6,1,0,1729730444909
29,742,7,-1,0,1729730445274
26,523,5,-1,0,1729730449073
26,523,3,-1,0,1729730451181
29,785,8,-1,0,1729730451235
30,1744,6,-1,0,1729730451674
29,783,1,-1,0,1729730451720
29,779,1,0,0,1729730454179
26,531,7,-1,0,1729730456489
34,757,11,1,0,1729730475884
31,472,2,1,0,1729730476192
30,1640,1,0,0,1729730476771
34,756,5,-1,0,1729730495087
30,1743,4,-1,0,1729730495396
28,583,8,-1,0,1729730495674
29,782,10,1,0,1729730496883
30,1755,0,-1,0,1729730498382
30,1761,0,0,0,1729730502481
26,526,6,-1,0,1729730504587
30,1747,4,-1,0,1729730505574
26,536,0,-1,0,1729730506773
34,746,4,-1,0,1729730509185
30,1768,6,-1,0,1729730510284
30,1757,0,-1,0,1729730513433
26,536,7,-1,0,1729730517478
29,782,6,-1,0,1729730519789
28,583,5,0,0,1729730520688
26,583,3,-1,0,1729731040187
29,843,5,0,0,1729731048374
28,614,5,-1,0,1729731279895
34,818,5,1,0,1729731281683
26,599,7,-1,0,1729731282920
31,513,6,0,0,1729731284290
29,863,3,1,0,1729731287383
26,597,1,0,0,1729731288273
31,511,2,-1,0,1729731293173
28,614,10,0,0,1729731302877
30,1901,3,1,0,1729731305978
29,864,1,-1,0,1729731317982
28,614,3,-1,0,1729731320277
28,624,0,-1,0,1729731322973
34,802,1,-1,0,1729731325877
29,865,7,0,0,1729731326789
30,1906,2,-1,0,1729731327077
29,887,6,0,0,1729731722189
28,639,3,1,0,1729731726000
28,641,13,-1,0,1729731730293
29,887,1,1,0,1729731730838
29,884,4,-1,0,1729731739631
29,887,4,-1,0,1729731740017
26,622,7,-1,0,1729731741875
28,652,3,-1,0,1729732333875
28,652,15,-1,0,1729732350958
34,848,9,0,0,1729732353091
31,540,4,1,0,1729732354173
30,1971,6,0,0,1729732355772
26,645,3,-1,0,1729733045316
28,669,9,-1,0,1729733056094
34,869,5,-1,0,1729734131686
30,2058,5,-1,0,1729734985872
26,659,0,-1,0,1729734991273
30,2060,4,-1,0,1729734996233
28,695,0,-1,0,1729736041418
26,669,0,-1,0,1729736069173
26,669,3,-1,0,1729736075876
30,2085,5,-1,0,1729736750173
30,2089,3,-1,0,1729736787825
30,2097,3,1,0,1729737299698
30,2097,0,1,0,1729737317573
28,704,3,-1,0,1729737340775
28,712,16,-1,0,1729738080087
29,994,7,-1,0,1729738672694
26,690,5,-1,0,1729738732174
34,900,11,1,0,1729739325673
34,902,10,-1,0,1729739858487
31,595,7,0,0,1729739865175
34,902,7,-1,0,1729739879081
34,903,8,-1,0,1729739898177
26,694,5,-1,0,1729739903583
34,903,5,-1,0,1729739934267
31,597,5,-1,0,1729739956998
31,603,2,0,0,1729740719498
28,727,0,-1,0,1729741632395
31,607,6,-1,0,1729742224752
31,607,7,-1,0,1729742242084
34,919,7,-1,0,1729742840872
30,2169,6,-1,0,1729743637885
31,616,4,1,0,1729744246773
30,2188,5,-1,0,1729744957677
29,1023,7,-1,0,1729745716172
30,2210,1,1,0,1729746428394
30,2212,3,-1,0,1729747110279
26,722,2,-1,0,1729747116974
28,750,10,-1,0,1729747869533
34,937,8,0,0,1729747875178
34,937,0,1,0,1729747882274
28,751,13,1,0,1729748702781
30,2226,0,-1,0,1729749672374
31,630,0,-1,0,1729750276296
30,2230,0,0,0,1729750282190
30,2235,3,-1,0,1729751049080
34,945,10,-1,0,1729751708280
34,949,10,0,0,1729752306285
31,634,3,-1,0,1729752330701
30,2246,3,-1,0,1729752335397
30,2246,2,-1,0,1729752338173
30,2246,1,-1,0,1729752341251
30,2246,0,0,0,1729752353173
29,1056,7,-1,0,1729752787173
29,1059,10,1,0,1729753564079
28,765,7,1,0,1729754481073
30,2262,5,-1,0,1729755265574
34,956,4,-1,0,1729756094314
30,2271,2,1,0,1729756624075
29,1066,4,-1,0,1729756639973
34,962,10,0,0,1729757143177
31,477,1,1,0,1729730393082
26,522,2,-1,0,1729730393286
29,776,5,-1,0,1729730408673
29,768,10,1,0,1729730408777
30,1733,1,-1,0,1729730408888
29,773,8,-1,0,1729730409385
29,779,2,-1,0,1729730409899
26,527,5,-1,0,1729730410392
26,525,0,0,0,1729730410878
29,781,3,1,0,1729730411186
30,1732,3,1,0,1729730411773
26,525,1,1,0,1729730413973
31,477,5,-1,0,1729730414275
30,1736,4,1,0,1729730414970
29,769,1,-1,0,1729730415075
30,1732,2,-1,0,1729730415173
29,758,2,-1,0,1729730415174
30,1640,6,-1,0,1729730415783
26,522,4,-1,0,1729730416673
29,768,6,-1,0,1729730416774
34,750,8,0,0,1729730417885
30,1740,2,0,0,1729730418573
26,529,2,-1,0,1729730418890
29,758,5,-1,0,1729730419078
34,748,2,1,0,1729730419190
30,1730,5,0,0,1729730419993
31,477,3,-1,0,1729730420278
29,771,1,-1,0,1729730420407
30,1735,6,-1,0,1729730421175
29,772,0,-1,0,1729730421289
30,1733,6,-1,0,1729730422877
31,477,0,-1,0,1729730423915
30,1741,2,0,0,1729730424179
30,1730,3,-1,0,1729730424583
29,779,0,-1,0,1729730425355
29,773,4,0,0,1729730426059
26,530,0,0,0,1729730426193
34,746,2,-1,0,1729730427773
29,783,7,-1,0,1729730428075
26,529,6,-1,0,1729730428187
30,1720,2,0,0,1729730428278
30,1744,1,-1,0,1729730429090
29,784,6,-1,0,1729730429388
34,741,10,0,0,1729730429473
30,1741,4,-1,0,1729730432174
30,1733,0,0,0,1729730432973
34,751,9,-1,0,1729730434489
30,1746,3,-1,0,1729730434502
29,782,2,0,0,1729730435188
31,479,7,0,0,1729730435273
29,754,4,0,0,1729730435795
28,582,13,0,0,1729730436590
30,1737,5,-1,0,1729730438677
31,477,7,-1,0,1729730439090
30,1707,6,-1,0,1729730439289
30,1740,5,-1,0,1729730440286
30,1741,1,-1,0,1729730440581
30,1736,1,1,0,1729730441677
26,531,5,-1,0,1729730441779
26,532,2,-1,0,1729730441799
30,1748,0,-1,0,1729730443289
30,1744,0,-1,0,1729730443377
31,479,0,-1,0,1729730443481
26,531,6,-1,0,1729730443777
30,1749,3,-1,0,1729730443879
30,1720,1,0,0,1729730443880
29,759,10,0,0,1729730444174
26,527,0,-1,0,1729730444177
29,784,10,1,0,1729730444278
34,754,8,-1,0,1729730444682
30,1746,4,-1,0,1729730444690
30,1736,0,0,0,1729730445574
30,1741,5,0,0,1729730445574
29,779,8,0,0,1729730445972
30,1739,5,1,0,1729730446073
30,1746,2,-1,0,1729730446274
30,1640,5,-1,0,1729730446373
34,741,3,-1,0,1729730446573
26,523,7,-1,0,1729730446676
26,526,5,-1,0,1729730446881
26,532,0,-1,0,1729730447180
29,782,1,0,0,1729730447192
29,784,5,-1,0,1729730447673
30,1737,3,-1,0,1729730448483
30,1739,2,-1,0,1729730448583
29,779,6,0,0,1729730449315
26,529,7,-1,0,1729730449473
26,527,7,-1,0,1729730450331
26,531,0,-1,0,1729730450779
30,1746,6,-1,0,1729730450934
34,752,10,-1,0,1729730451076
29,784,0,1,0,1729730451997
30,1749,6,-1,0,1729730452075
30,1741,6,-1,0,1729730452489
30,1751,6,-1,0,1729730452597
26,533,3,-1,0,1729730452940
30,1735,5,-1,0,1729730453326
30,1746,5,-1,0,1729730454048
26,527,2,-1,0,1729730454084
30,1739,3,1,0,1729730455172
34,748,7,-1,0,1729730455347
26,523,6,-1,0,1729730455673
30,1747,2,-1,0,1729730455680
29,784,1,1,0,1729730455974
30,1749,0,-1,0,1729730456172
29,783,0,-1,0,1729730456576
30,1746,1,-1,0,1729730456577
30,1750,4,-1,0,1729730456996
30,1740,6,-1,0,1729730457596
26,534,5,-1,0,1729730457596
28,581,1,-1,0,1729730457489
30,1737,6,-1,0,1729730457692
31,477,6,0,0,1729730458080
30,1739,0,-1,0,1729730458489
30,1749,2,-1,0,1729730458877
29,782,4,-1,0,1729730458891
30,1752,0,-1,0,1729730458988
26,535,5,-1,0,1729730459402
26,531,3,-1,0,1729730459483
29,780,10,-1,0,1729730459790
29,786,6,-1,0,1729730459886
26,523,2,-1,0,1729730460373
30,1735,4,-1,0,1729730460373
34,752,1,-1,0,1729730460585
29,783,10,-1,0,1729730461176
29,784,9,1,0,1729730461395
31,480,7,-1,0,1729730461589
30,1640,4,-1,0,1729730461598
30,1744,3,-1,0,1729730461674
26,535,7,-1,0,1729730462075
29,787,3,0,0,1729730462781
28,582,7,0,0,1729730462984
31,480,1,-1,0,1729730463272
30,1720,6,-1,0,1729730463389
31,479,2,-1,0,1729730463476
30,1750,2,0,0,1729730463684
26,531,4,-1,0,1729730464214
31,472,6,-1,0,1729730464386
30,1740,0,1,0,1729730464601
30,1749,1,-1,0,1729730464793
30,1747,1,-1,0,1729730464876
34,755,1,-1,0,1729730465191
30,1744,4,-1,0,1729730465530
26,529,4,-1,0,1729730465673
30,1748,4,0,0,1729730465877
34,746,5,-1,0,1729730465985
31,472,0,-1,0,1729730466422
29,759,5,0,0,1729730466483
29,784,4,-1,0,1729730466789
29,782,9,-1,0,1729730467200
30,1753,6,0,0,1729730467388
30,1754,2,-1,0,1729730467490
30,1739,1,-1,0,1729730467577
26,532,5,-1,0,1729730467673
31,479,3,-1,0,1729730467674
29,776,4,-1,0,1729730467879
30,1744,2,-1,0,1729730468081
28,581,14,0,0,1729730468473
34,756,8,-1,0,1729730469884
